month,hour,wind_speed,wind_direction,temperature,pressure,pm25,pm10,fire_points_100km
6,3,1.1,90,32.5,983.5,34.76513325593269,59.09701899525226,2
6,4,2.1,105,34.0,983.6,50.11949527878844,81.82207094788527,0
6,5,2.2,222,35.6,983.5,32.5896852204276,57.61345946646152,0
6,6,6.5,210,36.0,982.9,53.95629140952657,77.35062432325243,2
6,7,9.5,213,36.5,982.2,52.51474649332232,89.47865144711781,2
6,8,10.2,222,37.2,981.5,60.665167023773336,116.63086696734082,1
6,9,10.0,232,37.7,980.7,85.18195974522736,130.16458580826122,2
6,10,9.7,236,37.8,979.9,96.5163535086876,159.8150536018214,3
6,11,8.0,247,37.7,979.3,89.23675843923137,175.2331992360961,1
6,12,7.2,274,37.4,979.1,73.34519921407892,121.54313893559592,1
6,13,5.0,19,36.7,979.4,40.13344827273146,64.81634488272417,1
6,14,8.6,75,34.8,979.9,31.732803656822007,52.81360289467099,1
6,15,6.4,65,33.5,980.3,31.792569708724397,54.41844056615364,2
6,16,4.3,114,32.5,980.8,20.2056198305842,35.9497338642621,5
6,17,4.4,109,31.6,980.9,22.61620334114121,42.52786339719011,2
6,18,4.0,126,30.8,980.5,27.907361251408616,46.64049349926609,0
6,19,5.2,164,30.2,980.0,28.143785399146577,53.20550436184756,1
6,20,7.4,177,29.6,979.8,21.979368146880027,37.80962114770424,2
6,21,7.4,179,29.0,979.6,28.711251411692945,46.02667139505001,0
6,22,8.0,185,28.6,979.4,43.66923601406479,78.37625641896834,0
6,23,7.9,192,28.2,979.7,34.14632625101562,62.50940371227335,3
6,0,7.2,194,28.0,980.2,63.09567932210811,109.4602385783608,5
6,1,7.2,194,30.1,981.1,66.50728940563337,95.36939020966464,2
6,2,5.1,203,31.9,981.7,71.33930480924275,107.14662246072102,4
6,3,5.6,207,34.3,982.1,86.02859067716683,135.16628345898997,1
6,4,7.3,216,36.8,982.1,92.12397357840268,144.595519322917,3
6,5,4.5,214,38.1,981.7,108.4086257292611,195.57485011632303,2
6,6,5.0,221,39.3,981.3,113.07462563436236,159.54933671788984,3
6,7,9.3,230,40.8,980.5,103.78060245131957,192.3479094820572,1
6,8,7.7,269,41.2,979.8,110.02509508427914,171.55173173030926,3
6,9,6.8,25,40.2,978.9,88.26669246604132,139.99213122708449,1
6,10,6.7,27,40.2,978.2,87.46841880608504,150.16104908198753,3
6,11,8.5,24,39.8,977.7,84.62312706580964,129.43575763114472,0
6,12,8.1,43,38.8,977.4,79.4390615001406,153.37162874473873,1
6,13,10.4,76,37.0,978.1,75.96709267854258,110.24506053253276,5
6,14,7.9,89,35.8,978.2,46.54264772822376,77.56934586664187,4
6,15,8.3,89,34.9,978.2,40.05750933928696,76.49595737001428,1
6,16,4.8,135,34.1,978.7,43.84443192247498,77.58300011375923,3
6,17,5.0,159,33.3,978.8,48.25783461018849,76.02528211059006,1
6,18,4.0,162,32.8,978.7,34.41692403528026,56.87245691425908,2
6,19,5.6,187,32.3,978.3,56.36084924472274,102.80312620215818,3
6,20,6.9,200,31.2,978.0,44.13214159703296,87.55624679802763,3
6,21,6.7,207,30.5,977.8,60.66078544523072,117.4321973243889,4
6,22,7.4,212,29.9,978.0,72.20262232878291,115.9183993022664,2
6,23,7.4,209,29.5,978.3,66.48895044824758,132.90600822765632,0
6,0,7.3,187,29.5,978.4,97.6697187925655,136.9429860105163,3
6,1,7.3,211,31.3,979.9,81.19819443696176,115.02356398237292,3
6,2,6.1,210,32.8,980.4,98.0656875974156,185.7662545909052,4
6,3,2.7,160,35.0,980.8,114.46785360831872,173.95423443368287,1
6,4,3.1,152,37.2,980.9,104.1617651113372,149.62437171227828,2
6,5,4.7,208,39.0,980.5,125.8325681011684,194.0701659869916,0
6,6,5.4,249,40.5,979.9,120.69861357206727,199.83587769789472,4
6,7,7.8,274,41.8,979.1,124.1591566540584,228.24671452582916,2
6,8,10.0,290,42.5,977.9,126.84806857022087,225.1047494079846,1
6,9,11.4,296,42.8,977.2,118.5486305911406,182.8698847923092,4
6,10,11.9,290,42.8,976.4,125.25589162942327,213.18080150573945,0
6,11,14.0,296,42.0,976.0,131.03263327476415,256.2642505086325,0
6,12,14.6,297,41.0,975.9,98.10139034871504,185.3139841284743,3
6,13,13.0,294,41.5,975.8,114.25635495701584,182.1147890043559,4
6,14,8.1,313,40.2,975.8,84.29333964077914,167.68969166956478,4
6,15,5.5,13,38.5,976.5,97.75219874182608,178.41459956806492,4
6,16,1.7,139,37.0,976.8,111.27755592005724,159.95810528850924,1
6,17,3.3,186,35.8,976.6,90.18530387482356,128.1620131921878,2
6,18,3.2,196,34.7,976.2,81.40455916802242,122.19188774496274,5
6,19,3.1,225,33.8,975.9,63.078533223931146,115.85719484652424,5
6,20,9.0,244,33.3,976.0,59.946864447207,90.53435371478066,0
6,21,6.8,252,31.8,976.1,55.73166373970018,95.12793441289166,4
6,22,5.1,262,30.9,976.0,73.05340534977026,106.36254910720152,1
6,23,3.1,242,30.2,976.2,96.60269600658737,188.61982574614905,2
6,0,5.1,253,30.0,976.7,119.07768356777795,191.28357685733883,1
6,1,5.6,287,32.5,978.0,109.93739481232564,213.8149562035571,1
6,2,5.6,274,33.7,978.6,107.00532722492515,210.47149446459463,1
6,3,5.9,268,35.8,978.9,82.2532216191184,115.45697085819631,2
6,4,9.3,280,37.8,979.4,73.13984845976374,122.76385419760484,3
6,5,10.8,288,39.8,979.2,91.49863811024925,129.4516906653596,1
6,6,11.9,295,41.3,978.8,117.7825166524478,229.11239584084544,1
6,7,11.8,301,42.5,978.1,98.6890319090042,168.8613279071133,2
6,8,12.0,305,43.3,977.0,91.13316483081036,131.68436180053516,3
6,9,13.4,302,43.7,976.0,88.02376199334542,129.05745028061637,0
6,10,15.5,299,43.4,975.1,89.82380317630498,146.42226792625047,1
6,11,16.5,304,42.3,974.5,75.0973700598498,147.50178715884945,2
6,12,14.8,306,41.7,974.4,80.34854872082617,145.8925150434812,3
6,13,15.9,298,41.5,974.2,71.60610364267981,137.52462897256177,4
6,14,14.5,290,40.0,974.2,70.62870921523765,114.40960884993524,1
6,15,12.0,296,39.2,974.5,78.16010201376938,111.45069511840929,3
6,16,8.5,302,37.8,974.7,76.8404258595565,152.49678550253756,3
6,17,6.9,293,36.7,974.6,69.01059491570233,97.3259038632384,1
6,18,7.8,283,36.0,974.5,66.86538836524463,131.63060120228232,3
6,19,8.0,261,34.3,974.5,65.25340514064014,105.78924157967764,0
6,20,8.1,252,32.8,974.2,59.57789917834422,83.76975792951929,4
6,21,8.0,252,31.8,974.1,56.13816832050326,101.80625045301008,2
6,22,7.7,259,31.0,974.6,85.7040590460237,170.4074531326587,2
6,23,8.0,261,30.5,975.3,96.74744486053991,191.49951563044527,0
6,0,9.0,273,30.0,975.9,93.84049560404851,140.43813918102947,1
6,1,7.9,294,32.0,977.2,106.11076211130472,160.09447265543557,1
6,2,7.2,292,33.7,977.7,101.6923935538341,176.8759545006741,4
6,3,9.3,295,35.7,978.1,120.3200237622503,214.45635238294207,1
6,4,11.5,302,37.8,978.3,125.0326542689967,230.5165465924076,4
6,5,12.5,305,39.5,978.3,122.1198566820336,184.23370579870053,2
6,6,12.4,312,41.0,977.9,127.8236249009844,252.50333214295588,2
6,7,12.5,311,42.2,977.3,102.67812012985848,183.1000958351556,2
6,8,14.0,307,42.7,976.4,86.70879608322556,165.46016565327866,3
6,9,14.4,304,43.0,975.4,66.52904137891719,114.69869052216916,2
6,10,14.4,304,42.9,974.5,68.42028366248107,112.79536078361242,1
6,11,13.0,303,42.2,974.1,93.96598028850934,186.6455422475373,2
6,12,10.8,313,41.5,974.1,124.43888445254792,217.6775586340521,1
6,13,11.1,307,41.5,973.9,127.96576252890448,245.7101509639025,1
6,14,7.9,317,40.3,974.3,129.0818534001809,254.5462443734096,2
6,15,5.5,328,39.7,974.5,95.55780204787172,172.50216512290504,0
6,16,1.0,31,38.6,975.0,84.26191484707424,145.71945529726756,2
6,17,2.2,166,36.5,975.5,70.41896708374324,98.73489221406837,4
6,18,1.2,117,35.8,975.4,60.46435640160218,86.10195605466745,1
6,19,4.2,175,34.2,975.5,58.29576348267012,88.6393338674117,2
6,20,3.3,167,32.7,975.2,51.7848284689462,78.27820869898889,2
6,21,5.5,197,31.8,974.8,23.31684846641476,36.207691186877376,0
6,22,3.8,191,31.0,974.7,43.40381746153629,68.70654085754819,2
6,23,2.6,309,30.4,976.0,34.17229032928557,55.2237640109036,0
6,0,2.1,218,30.1,976.5,45.54376425802426,75.25299161210056,1
6,1,11.4,273,32.8,976.8,83.30062787847145,121.56225587151891,5
6,2,9.4,278,34.2,977.5,72.37979621682796,103.17140350481525,1
6,3,10.4,296,36.0,978.0,38.38750375395021,69.26513229677705,2
6,4,10.6,318,38.1,978.3,41.45869005035353,71.40848484435304,1
6,5,10.0,334,39.8,978.1,65.02721557029675,108.36697826765456,3
6,6,9.3,335,41.2,977.8,99.09970582657598,176.46327507785472,5
6,7,8.5,333,42.2,977.2,81.94649132713215,155.4203418764155,4
6,8,8.3,321,43.0,976.4,92.40233054296677,153.07515569557663,3
6,9,8.8,316,43.5,975.4,82.5824406369693,147.38254299007338,1
6,10,9.4,320,43.4,974.6,79.13497125871035,156.06550607797436,6
6,11,9.5,331,42.7,974.1,117.28662433809484,223.28730777203907,2
6,12,9.3,352,41.5,974.2,89.41340697835807,148.0328800752387,3
6,13,4.9,24,40.8,974.9,90.67816120294088,162.02646809388656,1
6,14,11.2,85,38.5,975.2,95.0257426591283,143.13181723781884,2
6,15,11.6,98,36.8,975.5,108.20996326730568,187.8863995970325,2
6,16,10.6,87,36.0,976.0,105.25871424263856,209.33821244478884,3
6,17,8.5,95,34.9,976.4,105.75360091093624,180.9432551788508,2
6,18,7.3,130,34.2,976.4,95.70351230851576,187.25186326255897,1
6,19,7.5,132,33.5,976.2,96.5700651963408,158.79990717272486,3
6,20,6.9,131,33.0,975.9,88.16517454424557,176.2692414807537,2
6,21,7.5,134,32.5,975.9,95.0722354376618,166.14177574834557,1
6,22,8.4,113,32.0,976.1,91.2208568532411,130.02268791805352,3
6,23,7.6,117,31.5,976.4,98.9552770764498,173.37487799654906,2
6,0,8.1,114,31.1,976.9,99.82080716353016,156.1939708936244,2
6,1,6.6,135,32.3,976.8,117.92948020875966,167.39957554677534,1
6,2,5.9,140,33.7,977.3,116.5656263340564,220.60184462174703,5
6,3,5.9,140,35.5,977.7,89.51357667754755,140.1279349498561,0
6,4,5.9,117,37.5,977.9,110.69104152050268,207.8699315701381,2
6,5,8.1,118,39.3,977.8,97.23595285551312,152.94540078277433,2
6,6,8.8,113,40.8,977.5,88.90586249022951,134.83425874375897,2
6,7,8.1,122,41.5,976.8,82.28035683055418,163.27395950314562,4
6,8,6.6,137,41.9,975.9,105.86889254506104,171.18864376919717,1
6,9,5.5,136,42.5,974.8,69.64689008087451,122.63603585060504,3
6,10,3.9,118,43.1,973.9,116.14842907768698,205.11683600287972,1
6,11,6.4,65,41.8,974.0,126.77443830590909,220.11644016101425,1
6,12,6.4,115,38.6,974.4,123.84557818725555,241.3524233952417,2
6,13,10.5,85,40.0,974.7,117.03761035928572,211.2136372955609,4
6,14,11.7,89,38.2,975.3,116.01716044622202,190.52799865351696,4
6,15,10.5,96,37.2,975.6,118.6322808272899,227.46888433230384,0
6,16,10.6,100,36.5,976.0,122.84728653381175,185.3320526563414,0
6,17,9.6,99,35.5,976.2,125.29662487048232,216.32989213409928,1
6,18,8.9,103,34.7,976.4,120.51067260226284,237.44582044233184,2
6,19,10.9,102,34.0,976.3,111.89952903742667,198.648360799242,1
6,20,9.3,114,33.2,976.4,104.84047687888132,198.16748479610592,1
6,21,9.6,116,32.6,976.6,97.832804985703,175.32973438513062,2
6,22,8.9,119,32.0,976.7,116.25607594013869,221.3076840282346,2
6,23,8.3,114,31.6,977.0,124.73381918033772,245.31309510605516,2
6,0,9.2,107,31.3,977.6,79.35460774233977,124.09100881890888,5
6,1,7.8,122,33.2,977.3,92.4576586160522,138.8526018612315,0
6,2,9.3,134,34.4,977.5,97.3329356752286,164.5310542870337,4
6,3,10.3,144,36.0,977.8,98.51901076101728,179.41469025405337,0
6,4,9.2,135,37.8,978.4,94.03933288858228,144.47401437644115,3
6,5,9.3,119,39.5,978.8,112.69709039951424,158.05325947725854,0
6,6,10.0,131,40.8,978.3,126.8402782914057,203.67518092514183,2
6,7,8.7,120,41.1,977.5,113.763085444911,225.40057604182843,3
6,8,13.4,134,39.4,976.9,119.69256120728794,217.4790468795864,4
6,9,6.0,159,39.8,976.2,99.54845406843988,163.3386322094233,1
6,10,6.3,125,40.3,974.9,75.29933618976193,114.11958204340591,3
6,11,7.3,113,40.5,974.8,64.76864420193627,104.51416911275363,3
6,12,8.7,94,40.0,974.6,77.62768186748401,116.58929951259545,3
6,13,12.6,104,36.2,976.1,90.56178936137692,132.5628523445067,0
6,14,12.3,104,35.2,976.0,95.60189172669864,185.8544200933928,3
6,15,11.0,91,34.5,976.4,103.31813935674872,206.49062111319904,2
6,16,8.9,96,33.8,976.8,107.12899972779825,160.52944907178863,2
6,17,8.5,96,33.3,976.8,93.19387582667414,133.52012730645674,3
6,18,8.8,107,32.7,976.4,96.75332641411585,154.59620584292534,4
6,19,8.9,114,32.2,976.2,105.4841366511195,176.8964233773759,2
6,20,9.4,116,31.9,975.9,112.65009293321116,171.55400961717035,2
6,21,7.5,114,31.5,975.9,125.6187842120097,198.5850764676219,1
6,22,6.5,114,31.3,975.8,134.8814634988247,205.0902921808604,3
6,23,7.0,125,31.0,976.2,137.86504026206595,257.0571350310544,3
6,0,6.6,106,30.5,976.5,151.33078981060578,276.5640955067831,1
6,1,6.5,85,31.2,977.1,146.99989194080928,261.8025312398434,3
6,2,6.1,87,32.5,977.4,130.27178297831256,212.64663255528723,3
6,3,6.3,88,34.3,977.7,125.99860022132484,245.1207719995363,2
6,4,6.2,97,36.2,977.7,113.42520052709564,224.7769345026265,0
6,5,5.5,107,38.0,977.1,103.15500634977036,155.16406752754497,4
6,6,4.5,124,39.5,976.5,101.87172565406055,156.2516254896637,1
6,7,3.1,149,40.8,975.5,90.99825427365508,156.09645954717732,1
6,8,3.3,202,41.6,974.5,88.47900590170397,128.71486405722013,3
6,9,4.2,223,42.2,973.6,57.62688530722679,95.76833652301887,1
6,10,4.2,260,42.8,972.4,61.46360238709819,107.50443552428794,4
6,11,7.6,355,42.3,971.9,61.735324278821736,105.76768271728989,4
6,12,13.5,59,38.4,972.0,49.7054623849167,79.45642581630192,1
6,13,9.4,93,39.2,971.6,61.0236011729111,105.29423955885976,3
6,14,9.4,98,37.8,972.2,75.38479312001837,148.9061173160734,1
6,15,6.8,115,37.1,973.1,50.13291584248192,76.38303409433037,1
6,16,9.2,125,36.3,973.7,40.07875257974051,71.8571480083539,1
6,17,9.0,142,35.2,974.3,30.933742074956985,44.11269219129724,3
6,18,9.7,152,34.8,974.2,20.14182135082832,29.00119830345729,1
6,19,8.9,159,34.2,974.0,36.96976184472172,63.99824139985538,0
6,20,7.7,144,33.5,973.8,36.765393578657495,53.78642917006776,1
6,21,7.3,134,32.8,973.7,35.52113160113258,50.205854169129445,3
6,22,6.4,148,32.2,974.0,13.111082974918023,19.704748850949315,4
6,23,5.1,132,31.8,974.0,32.53124513056462,56.568891288940485,3
6,0,6.1,109,31.5,974.3,21.889244694706072,39.882303926952325,4
6,1,13.6,126,29.6,974.4,31.799309679230397,48.38224068964514,1
6,2,18.5,165,30.8,975.1,43.98003278068023,79.20608906560099,1
6,3,6.5,156,31.1,975.0,71.19190844019198,107.46317476993988,2
6,4,7.5,165,33.7,975.3,55.640411609386106,98.37639048669932,1
6,5,11.9,63,35.7,975.7,15.983688111135123,26.32794437827968,1
6,6,14.8,67,33.3,975.2,28.34306247132704,50.79869566191725,1
6,7,11.2,84,35.3,974.3,63.71642394685715,127.2437153414729,2
6,8,10.4,100,37.5,973.5,87.12897684626299,171.0071871746365,4
6,9,9.7,118,37.9,972.9,87.96097039075607,123.37133509160364,3
6,10,7.9,120,37.8,972.3,78.19033056719977,151.00611260358062,0
6,11,7.0,119,37.5,971.6,88.87813646003946,127.9751378241829,2
6,12,5.9,130,37.4,971.3,71.78712981846849,141.55186914807888,1
6,13,7.3,160,33.8,971.9,78.15378337696494,122.6307425724046,1
6,14,5.9,168,33.2,972.9,84.32045742676786,137.37665138941662,2
6,15,3.2,161,32.8,973.6,98.19156029657428,142.86704342459336,1
6,16,2.4,107,32.8,974.7,136.16730485058304,199.8069541366893,2
6,17,4.3,112,32.5,975.2,134.83681387320624,247.56636881924945,3
6,18,5.8,110,32.2,975.1,120.11867810027314,236.22531324771856,0
6,19,5.4,92,31.5,974.9,114.12319560736591,201.5928158242573,3
6,20,6.9,73,30.9,974.2,82.57473747329256,151.07130872403687,0
6,21,6.4,50,30.1,973.5,70.29656675962744,130.55350767541245,4
6,22,6.2,78,29.6,974.0,68.32767351196814,106.43323568431828,2
6,23,13.8,103,29.0,974.7,64.83358019175243,92.52645161043888,2
6,0,13.3,128,25.4,975.4,71.83554525308303,100.65048110264796,2
6,1,7.1,146,24.8,976.9,63.51569174204173,102.28500749826364,2
6,2,4.4,111,25.6,975.8,85.17958257770462,131.59210890806057,5
6,3,2.5,82,26.9,976.1,87.86473029370713,126.29594047356844,2
6,4,3.7,119,27.4,976.3,90.1387524472572,135.90372721477934,2
6,5,5.3,57,27.5,976.0,87.40645645483771,128.89824355485237,1
6,6,7.0,91,29.6,976.0,92.19367106723864,179.67873738763356,2
6,7,5.4,64,30.6,975.4,106.55077793052928,158.1384375300742,2
6,8,7.4,72,31.5,974.5,94.08874690181284,162.0762478127091,0
6,9,7.0,77,31.8,974.0,81.20812487550273,142.59038830599562,0
6,10,4.6,69,32.0,973.3,74.9314219563025,129.3386534694441,1
6,11,6.0,53,32.0,972.3,53.65021590857404,78.29894172169638,4
6,12,5.4,42,31.8,972.0,42.39632642189417,67.46438463517671,2
6,13,1.7,49,31.8,973.0,37.41338067653487,53.52965082666269,2
6,14,4.0,18,30.6,973.6,53.18788031957229,87.0899388696074,2
6,15,6.4,47,30.0,974.3,58.20751222264394,88.07724187000278,2
6,16,5.8,51,29.7,975.0,61.69060967089271,107.1553255728426,4
6,17,4.3,180,28.1,976.1,74.68501813632302,135.60446986662237,1
6,18,5.7,11,27.1,975.9,71.55593949669978,123.02411720845988,0
6,19,7.3,228,26.6,976.1,76.65731829596315,127.2926980151048,1
6,20,9.2,118,26.3,975.1,73.8432601723794,120.54174178319823,1
6,21,7.0,80,26.1,974.7,76.8393693961359,146.3801559664857,2
6,22,7.2,94,26.2,974.7,71.61405259234857,109.68557531848758,3
6,23,4.8,22,25.6,974.9,39.07038995896728,71.91026404680521,1
6,0,11.1,97,25.1,976.0,44.349163530276,82.24505343710229,6
6,1,3.5,51,26.1,975.8,72.45546921874751,119.66165684022856,7
6,2,3.8,31,27.0,976.0,90.30315333049666,142.53272362096817,1
6,3,4.2,25,27.4,976.5,106.95380026631456,179.931040442186,2
6,4,5.7,28,29.1,976.4,126.00038106677636,183.44752760341308,1
6,5,5.6,50,30.8,976.5,125.9302068245203,179.77267662916813,1
6,6,6.4,65,31.9,976.3,127.4969217531522,187.03312908716464,2
6,7,5.6,61,32.6,975.6,116.68245114632174,176.45735619937125,5
6,8,4.9,62,33.2,975.0,111.47311319128384,189.7836543249759,1
6,9,5.0,55,33.4,974.0,115.96236911872258,221.4280543870595,2
6,10,5.6,42,33.7,973.0,128.82439876438258,198.5680473161136,0
6,11,6.9,47,33.5,972.6,120.25026475272934,235.82245828121796,1
6,12,6.0,53,32.9,972.6,107.87239930468525,212.82628337766252,2
6,13,3.4,174,30.9,974.0,103.49307875706567,204.43430413374665,1
6,14,5.5,207,30.0,974.5,108.56187211529584,206.54304805569527,1
6,15,8.6,202,28.8,975.5,82.44786266176311,133.42496592442885,5
6,16,8.1,211,27.8,976.5,46.16036209852824,66.6375763283105,1
6,17,6.4,216,27.2,976.7,39.68627314630166,69.10535974059313,4
6,18,3.4,205,26.1,976.5,23.80695944295912,41.310047106551295,1
6,19,4.6,225,25.6,975.9,20.20416053395354,38.5896528567265,2
6,20,3.4,133,25.1,975.5,22.367039698296114,44.68027840301008,0
6,21,5.6,94,24.9,975.4,19.731609593121306,33.64031038133196,1
6,22,5.9,78,24.5,975.0,50.745461650870354,81.55416906253164,0
6,23,7.8,40,24.0,975.3,61.77208695481812,93.37104375152732,2
6,0,6.1,71,24.0,975.3,71.30199365349874,100.02813336209788,2
6,1,4.0,90,25.8,974.8,84.7049014487999,144.46151711742294,2
6,2,7.4,131,26.3,975.2,70.35191453720839,121.94176141030272,0
6,3,5.6,155,27.4,975.3,90.10339989479158,170.74261689406126,2
6,4,4.3,163,28.8,975.6,91.15659560728054,155.21654501916382,0
6,5,2.2,145,30.2,975.1,103.29814530517068,201.41909181609665,3
6,6,3.3,139,31.2,974.8,88.09047227905128,156.52356323977952,1
6,7,2.9,137,32.0,974.0,67.1750435609052,127.91483503025236,2
6,8,2.4,117,32.8,973.2,83.92588407519011,124.9640502274409,2
6,9,2.6,115,33.1,972.5,87.57943855913385,167.5571288255187,2
6,10,3.3,119,33.2,971.7,71.69072138785782,129.40793992239597,1
6,11,3.1,121,33.2,971.1,57.87670302995163,86.9389002405251,1
6,12,2.8,145,33.0,971.0,75.370554493178,114.10032705048717,1
6,13,4.5,133,31.4,972.1,56.39232065085029,110.29776090660222,1
6,14,6.3,153,30.1,972.5,81.7931828846047,116.09145415985306,3
6,15,6.1,166,29.5,973.0,66.50455357642622,111.56278295742383,1
6,16,5.6,159,29.1,973.4,75.82997710290934,120.42446237889156,0
6,17,4.7,137,28.9,973.7,69.71770225638365,125.42538572248608,2
6,18,4.8,132,28.5,973.2,78.19374349698043,148.8634998742305,2
6,19,4.2,126,28.3,972.7,68.61265911556951,110.89362348603944,3
6,20,5.5,134,28.0,972.3,65.70949961292816,108.82421298311831,2
6,21,4.3,112,27.6,971.9,66.15233728257117,131.5869660740552,1
6,22,5.1,100,27.5,971.6,55.70429171759196,104.18651676707285,0
6,23,6.2,123,27.4,971.9,72.44622772713466,140.42415169031483,2
6,0,7.8,143,27.2,972.3,68.70340145734741,114.27143623413409,3
6,1,5.2,149,27.0,972.5,69.6040625815124,107.22128046468929,1
6,2,2.4,126,28.0,973.0,58.92841570423347,97.06205888693424,1
6,3,3.4,115,29.3,973.4,25.800569251880475,47.20614442266698,3
6,4,5.1,108,30.5,973.9,31.55509588768989,46.24898639334268,4
6,5,7.2,103,31.0,973.7,75.78881762311465,118.4034649033144,5
6,6,7.2,109,31.5,973.3,91.17900017927354,130.2019291169117,1
6,7,8.8,109,32.0,973.1,92.97219446533028,154.2788630547135,2
6,8,9.9,112,32.2,972.7,90.93161258067325,172.4488426703195,4
6,9,9.7,121,32.7,972.0,88.57543971478663,125.3163738222921,2
6,10,9.1,120,32.7,971.4,94.32468247093612,170.27436179805375,2
6,11,8.5,118,32.5,970.8,73.58002199420984,144.17987096563232,1
6,12,9.5,123,31.9,971.0,89.33684521482195,137.7714159152927,2
6,13,5.2,117,31.2,971.6,97.53388042495844,177.1391711634111,0
6,14,5.1,132,30.0,972.2,104.9532782680816,208.33867427485708,2
6,15,3.5,129,29.6,972.3,107.43508652341936,212.4385771240279,3
6,16,4.8,110,29.0,973.2,103.38582773648729,159.31316827955197,2
6,17,5.4,127,28.5,974.0,109.54016350234086,159.95039688720442,1
6,18,4.4,128,28.0,974.0,113.86335915822744,169.53907154312012,6
6,19,5.1,117,27.6,974.0,103.56641257828936,188.61736702162312,2
6,20,6.0,115,27.4,974.3,91.00574472700691,167.03697878952593,3
6,21,5.1,113,27.2,973.4,89.83301468323603,162.10744232096278,2
6,22,13.8,137,26.4,974.4,115.28501548734025,184.64590296377088,0
6,23,8.5,138,25.5,974.2,96.3699078037977,144.73470374433745,1
6,0,7.3,101,25.5,974.4,75.92003803713135,132.7428957668845,1
6,1,5.5,99,27.1,974.5,81.99944685196597,138.59614299590675,1
